dataset,query_id,model,ndcg@10,recall@100,precision@10,reciprocal_rank,average_precision
nfcorpus,PLAIN-3053,hybrid,0.7653606369886218,0.6666666666666666,0.2,1.0,0.6666666666666666
nfcorpus,PLAIN-3063,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-307,hybrid,0.8385465274895064,1.0,0.3,1.0,0.6666666666666666
nfcorpus,PLAIN-3074,hybrid,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-3085,hybrid,0.5249810332008934,1.0,0.2,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-3097,hybrid,0.515157140670655,0.5,0.1,1.0,0.2857142857142857
nfcorpus,PLAIN-3116,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3131,hybrid,0.5110924847758863,0.3333333333333333,0.2,1.0,0.1999999999999999
nfcorpus,PLAIN-3141,hybrid,0.2149573227557991,0.1764705882352941,0.1,0.5,0.0270093927403324
nfcorpus,PLAIN-3151,hybrid,0.602484566462601,0.6111111111111112,0.6,0.5,0.3143497692474301
nfcorpus,PLAIN-3161,hybrid,0.6449373991312765,0.3720930232558139,0.4,1.0,0.1411666933060913
nfcorpus,PLAIN-3171,hybrid,0.0,0.2058823529411764,0.0,0.04,0.0153544554029156
nfcorpus,PLAIN-3181,hybrid,0.0694312219367772,0.1111111111111111,0.1,0.125,0.0103909465020576
nfcorpus,PLAIN-3191,hybrid,0.5055309907753215,0.5625,0.3,1.0,0.2357222385905582
nfcorpus,PLAIN-320,hybrid,0.0,0.2142857142857142,0.0,0.0357142857142857,0.0161279813006729
nfcorpus,PLAIN-3201,hybrid,0.1974505933948841,0.125,0.1,0.25,0.0239109848484848
nfcorpus,PLAIN-3211,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-3221,hybrid,0.0,0.1666666666666666,0.0,0.0344827586206896,0.0080006280643462
nfcorpus,PLAIN-3231,hybrid,0.0,0.75,0.0,0.0769230769230769,0.0798590526239302
nfcorpus,PLAIN-3241,hybrid,0.2892598909735473,0.0344827586206896,0.1,0.5,0.0172413793103448
nfcorpus,PLAIN-3251,hybrid,0.0509406755728625,0.1428571428571428,0.1,0.1428571428571428,0.0233972376829519
nfcorpus,PLAIN-3261,hybrid,0.1135664319411187,0.1538461538461538,0.1,0.1428571428571428,0.0153846153846153
nfcorpus,PLAIN-3271,hybrid,0.0,0.0816326530612244,0.0,0.0555555555555555,0.0046983720334501
nfcorpus,PLAIN-3281,hybrid,0.2852021958319073,0.0769230769230769,0.2,0.5,0.0302197802197802
nfcorpus,PLAIN-3292,hybrid,0.6630763646213644,0.8571428571428571,0.5,1.0,0.7266483516483516
nfcorpus,PLAIN-33,hybrid,0.3301114206708052,0.25,0.4,0.3333333333333333,0.093018496058217
nfcorpus,PLAIN-3302,hybrid,0.0,0.3243243243243243,0.0,0.0769230769230769,0.0417662323239579
nfcorpus,PLAIN-3312,hybrid,0.2575097817144832,0.6923076923076923,0.4,0.5,0.2513802855001979
nfcorpus,PLAIN-332,hybrid,0.6131471927654584,0.5,0.1,1.0,0.5
nfcorpus,PLAIN-3322,hybrid,0.0851431176416209,0.1139240506329113,0.1,0.2,0.0165204100853105
nfcorpus,PLAIN-3332,hybrid,0.6812544851297097,0.7857142857142857,0.6,1.0,0.5280475826694314
nfcorpus,PLAIN-3342,hybrid,0.7653606369886218,1.0,0.2,1.0,0.6805555555555555
nfcorpus,PLAIN-3352,hybrid,0.0,0.1794871794871795,0.0,0.0333333333333333,0.0112401295774955
nfcorpus,PLAIN-3362,hybrid,0.6820218010517334,0.2727272727272727,0.3,1.0,0.25
nfcorpus,PLAIN-3372,hybrid,0.1325264178328683,0.1428571428571428,0.1,0.1,0.0087127158555729
nfcorpus,PLAIN-3382,hybrid,0.3041463622883499,0.6428571428571429,0.4,1.0,0.3368730215919911
nfcorpus,PLAIN-3392,hybrid,0.0,0.0869565217391304,0.0,0.0303030303030303,0.0036058525761042
nfcorpus,PLAIN-3402,hybrid,0.0851431176416209,0.0714285714285714,0.1,0.2,0.0142857142857142
nfcorpus,PLAIN-3412,hybrid,0.1666829188108013,0.1428571428571428,0.2,1.0,0.0374206006449268
nfcorpus,PLAIN-3422,hybrid,0.0,0.6129032258064516,0.0,0.0909090909090909,0.1435346635706263
nfcorpus,PLAIN-3432,hybrid,0.4341754806679218,0.2142857142857142,0.4,1.0,0.0751881125001425
nfcorpus,PLAIN-344,hybrid,0.2069405739352224,0.1147540983606557,0.2,1.0,0.0315342071159205
nfcorpus,PLAIN-3442,hybrid,0.03263394213147,0.0689655172413793,0.1,0.125,0.0060344827586206
nfcorpus,PLAIN-3452,hybrid,0.5089671852760168,0.4117647058823529,0.4,1.0,0.182129126160268
nfcorpus,PLAIN-3462,hybrid,0.6364741801035539,0.453125,0.6,1.0,0.2107566031328623
nfcorpus,PLAIN-3472,hybrid,0.0,0.2352941176470588,0.0,0.0227272727272727,0.0089237693510005
nfcorpus,PLAIN-358,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-371,hybrid,0.1377057761880933,1.0,0.1,0.3333333333333333,0.2121212121212121
nfcorpus,PLAIN-383,hybrid,0.1460683498427064,0.2,0.1,0.25,0.05
nfcorpus,PLAIN-395,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-407,hybrid,0.7262287617954056,0.6666666666666666,0.1,1.0,0.3469387755102041
nfcorpus,PLAIN-418,hybrid,0.9072836011519269,1.0,0.2,1.0,0.6952380952380953
nfcorpus,PLAIN-430,hybrid,0.6489889195631369,0.625,0.3,1.0,0.3956974215594905
nfcorpus,PLAIN-44,hybrid,0.1934240188491903,0.2068965517241379,0.3,0.3333333333333333,0.0425328454473687
nfcorpus,PLAIN-441,hybrid,0.7159688412324008,1.0,0.4,1.0,0.7769230769230769
nfcorpus,PLAIN-457,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-468,hybrid,0.5212560199520619,0.7,0.2,1.0,0.1767897846316123
nfcorpus,PLAIN-478,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-488,hybrid,0.936379211801048,0.7333333333333333,0.9,1.0,0.7217171717171716
nfcorpus,PLAIN-499,hybrid,0.3836331529183764,0.1470588235294117,0.3,1.0,0.0666552667578659
nfcorpus,PLAIN-510,hybrid,0.0,0.1666666666666666,0.0,0.0344827586206896,0.0057471264367816
nfcorpus,PLAIN-520,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-531,hybrid,0.22476126319537,0.1038961038961039,0.3,0.2,0.0392620160889255
nfcorpus,PLAIN-541,hybrid,0.2214161691338287,0.5,0.2,0.25,0.1037037037037037
nfcorpus,PLAIN-551,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-56,hybrid,0.7044556613348937,0.14,0.5,1.0,0.1055921052631578
nfcorpus,PLAIN-561,hybrid,0.3589542101716347,0.12,0.2,1.0,0.0815
nfcorpus,PLAIN-571,hybrid,0.2247194739855928,0.4285714285714285,0.2,0.25,0.0982142857142857
nfcorpus,PLAIN-583,hybrid,0.066254223454389,0.0227272727272727,0.1,0.1111111111111111,0.0025252525252525
nfcorpus,PLAIN-593,hybrid,0.4692787260227564,0.3333333333333333,0.1,1.0,0.3333333333333333
nfcorpus,PLAIN-603,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-613,hybrid,0.11004588314904,0.2,0.1,0.3333333333333333,0.0354609929078014
nfcorpus,PLAIN-623,hybrid,0.3222722491219547,0.1463414634146341,0.3,0.5,0.0465527299099752
nfcorpus,PLAIN-634,hybrid,0.2934556883974402,0.1904761904761904,0.2,1.0,0.0703221047455126
nfcorpus,PLAIN-645,hybrid,0.0,0.0689655172413793,0.0,0.0294117647058823,0.0019994204578383
nfcorpus,PLAIN-660,hybrid,1.0,0.0989473684210526,1.0,1.0,0.0766032154031324
nfcorpus,PLAIN-671,hybrid,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-68,hybrid,0.4584660801557625,0.2,0.1,1.0,0.0493454434530702
nfcorpus,PLAIN-681,hybrid,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-691,hybrid,0.0,0.1428571428571428,0.0,0.0188679245283018,0.0035767721560024
nfcorpus,PLAIN-701,hybrid,0.3430427114200248,0.625,0.2,1.0,0.1882057777379244
nfcorpus,PLAIN-711,hybrid,0.3301376494471202,0.0701754385964912,0.2,1.0,0.0326675663517768
nfcorpus,PLAIN-721,hybrid,1.0,0.72,1.0,1.0,0.6872
nfcorpus,PLAIN-731,hybrid,0.7846170207230129,0.4259259259259259,0.7,1.0,0.2629128678801946
nfcorpus,PLAIN-741,hybrid,0.7183627972686238,0.4210526315789473,0.6,1.0,0.3287683494450412
nfcorpus,PLAIN-751,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-761,hybrid,0.1909208661789347,0.1666666666666666,0.1,0.5,0.0833333333333333
nfcorpus,PLAIN-771,hybrid,0.7653606369886217,1.0,0.2,1.0,0.6766666666666666
nfcorpus,PLAIN-78,hybrid,0.1359975166623088,0.064516129032258,0.2,0.2,0.01067619846138
nfcorpus,PLAIN-782,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-792,hybrid,0.4539036202482202,0.3333333333333333,0.2,1.0,0.2777777777777777
nfcorpus,PLAIN-806,hybrid,0.905211635630449,0.2708333333333333,0.9,1.0,0.1975360646722107
nfcorpus,PLAIN-817,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-827,hybrid,0.6520881886359191,0.1721311475409836,0.6,1.0,0.0994736213936442
nfcorpus,PLAIN-838,hybrid,0.7767471075223498,0.7777777777777778,0.6,1.0,0.6744444444444445
nfcorpus,PLAIN-850,hybrid,0.6207622843987102,0.1403508771929824,0.5,1.0,0.0918141557239301
nfcorpus,PLAIN-872,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-882,hybrid,0.6421867266689009,0.6,0.5,1.0,0.3652377687671804
nfcorpus,PLAIN-892,hybrid,0.586892471849393,0.0978260869565217,0.5,1.0,0.0498004045135192
nfcorpus,PLAIN-902,hybrid,0.5855700749881525,0.5,0.2,1.0,0.4166666666666666
nfcorpus,PLAIN-91,hybrid,0.2514704371789787,0.15625,0.3,1.0,0.066941339130617
nfcorpus,PLAIN-913,hybrid,0.8669479898642709,0.4411764705882353,0.8,1.0,0.3141471745706762
nfcorpus,PLAIN-924,hybrid,0.6339753813071974,0.40625,0.6,1.0,0.1940260658272528
nfcorpus,PLAIN-934,hybrid,0.5527460588826717,0.396039603960396,0.6,0.5,0.2531647697388056
nfcorpus,PLAIN-946,hybrid,0.2200917662980801,0.0967741935483871,0.1,1.0,0.0358102918586789
nfcorpus,PLAIN-956,hybrid,0.6505132600483446,0.1893203883495145,0.6,1.0,0.0971930104591386
nfcorpus,PLAIN-966,hybrid,0.0,0.3333333333333333,0.0,0.0133333333333333,0.0044444444444444
nfcorpus,PLAIN-977,hybrid,0.4692787260227564,0.3333333333333333,0.1,1.0,0.3333333333333333
nfcorpus,PLAIN-987,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-997,hybrid,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1008,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1018,hybrid_reranker,0.2940945979596688,0.1333333333333333,0.4,0.25,0.0409188034188034
nfcorpus,PLAIN-102,hybrid_reranker,0.242496821534539,0.125,0.1,0.5,0.0256207400194741
nfcorpus,PLAIN-1028,hybrid_reranker,0.0,1.0,0.0,0.04,0.04
nfcorpus,PLAIN-1039,hybrid_reranker,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-1050,hybrid_reranker,0.0,0.0319148936170212,0.0,0.0196078431372549,0.0007622340837773
nfcorpus,PLAIN-1066,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1088,hybrid_reranker,0.5531464700081437,0.4,0.2,1.0,0.4
nfcorpus,PLAIN-1098,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1109,hybrid_reranker,0.6371523797895855,0.1530612244897959,0.5,1.0,0.0852494158608778
nfcorpus,PLAIN-1119,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-112,hybrid_reranker,0.5374203179684331,0.1071428571428571,0.3,1.0,0.0457174507882055
nfcorpus,PLAIN-1130,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-1141,hybrid_reranker,0.2200917662980801,0.1875,0.1,1.0,0.0671924468566259
nfcorpus,PLAIN-1151,hybrid_reranker,0.4920062203073637,0.1372549019607843,0.4,1.0,0.0497085804248486
nfcorpus,PLAIN-1161,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1172,hybrid_reranker,0.2200917662980801,0.0526315789473684,0.1,1.0,0.0526315789473684
nfcorpus,PLAIN-1183,hybrid_reranker,0.2489083270225946,0.2,0.2,0.5,0.0541383529901845
nfcorpus,PLAIN-1193,hybrid_reranker,0.0783982689786753,0.5555555555555556,0.1,0.1666666666666666,0.069936233934378
nfcorpus,PLAIN-12,hybrid_reranker,0.02669007253276,0.1333333333333333,0.1,0.125,0.0108199866533199
nfcorpus,PLAIN-1203,hybrid_reranker,0.3589542101716347,0.4166666666666667,0.2,1.0,0.2085262345679012
nfcorpus,PLAIN-1214,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1225,hybrid_reranker,0.7453016244178955,0.4074074074074074,0.7,1.0,0.2590262662726431
nfcorpus,PLAIN-123,hybrid_reranker,0.1783049768721329,0.196078431372549,0.3,0.5,0.0368956133275018
nfcorpus,PLAIN-1236,hybrid_reranker,0.3391602052736161,0.2,0.1,1.0,0.2
nfcorpus,PLAIN-1249,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1262,hybrid_reranker,0.3187939258847263,0.3,0.3,0.5,0.16
nfcorpus,PLAIN-1275,hybrid_reranker,0.5933607200949346,0.2,0.5,1.0,0.0915719885565393
nfcorpus,PLAIN-1288,hybrid_reranker,0.3227266260473091,0.1275510204081632,0.4,0.25,0.0460894287879465
nfcorpus,PLAIN-1299,hybrid_reranker,0.2200917662980801,0.0491803278688524,0.1,1.0,0.0205735887463196
nfcorpus,PLAIN-1309,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1320,hybrid_reranker,0.4500112274528524,0.5,0.3,0.5,0.2777777777777777
nfcorpus,PLAIN-133,hybrid_reranker,0.090646680047143,0.0833333333333333,0.1,0.125,0.0055765993265993
nfcorpus,PLAIN-1331,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1342,hybrid_reranker,0.5321408435198608,0.3125,0.4,1.0,0.234375
nfcorpus,PLAIN-1353,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1363,hybrid_reranker,0.2200917662980801,0.2727272727272727,0.1,1.0,0.1146464646464646
nfcorpus,PLAIN-1374,hybrid_reranker,0.2984900352767555,0.2307692307692307,0.2,1.0,0.0650764550508171
nfcorpus,PLAIN-1387,hybrid_reranker,0.6578986223737446,0.6666666666666666,0.6,1.0,0.4805555555555555
nfcorpus,PLAIN-1398,hybrid_reranker,0.936379211801048,0.3203883495145631,0.9,1.0,0.2599016223950758
nfcorpus,PLAIN-1409,hybrid_reranker,0.0851431176416209,0.067193675889328,0.1,0.2,0.0137492051475953
nfcorpus,PLAIN-1419,hybrid_reranker,0.4690000933206748,0.1846153846153846,0.3,1.0,0.0776285478640786
nfcorpus,PLAIN-1429,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-143,hybrid_reranker,0.5483021537409526,0.1764705882352941,0.3,1.0,0.0515639589169
nfcorpus,PLAIN-1441,hybrid_reranker,0.5173633627401372,0.1827956989247312,0.4,1.0,0.081390095351657
nfcorpus,PLAIN-1453,hybrid_reranker,0.3542454231505416,0.1224489795918367,0.4,0.5,0.0460101205993619
nfcorpus,PLAIN-1463,hybrid_reranker,0.3340514446642156,0.375,0.3,0.5,0.1235490873648768
nfcorpus,PLAIN-1473,hybrid_reranker,1.0,1.0,0.1,1.0,1.0
nfcorpus,PLAIN-1485,hybrid_reranker,0.0,0.0555555555555555,0.0,0.0833333333333333,0.0042887525380522
nfcorpus,PLAIN-1496,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1506,hybrid_reranker,0.2200917662980801,0.2,0.1,1.0,0.0712863401035444
nfcorpus,PLAIN-1516,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1527,hybrid_reranker,0.8268133666517739,0.1584158415841584,0.8,1.0,0.1172702791644117
nfcorpus,PLAIN-153,hybrid_reranker,0.729044985879428,0.3191489361702128,0.8,1.0,0.2608356331213442
nfcorpus,PLAIN-1537,hybrid_reranker,0.5481351590340573,0.2222222222222222,0.6,0.5,0.1031976249418109
nfcorpus,PLAIN-1547,hybrid_reranker,0.0,0.1666666666666666,0.0,0.05,0.0083333333333333
nfcorpus,PLAIN-1557,hybrid_reranker,0.3151625504769836,0.1923076923076923,0.3,0.5,0.0647893772893772
nfcorpus,PLAIN-1568,hybrid_reranker,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-1579,hybrid_reranker,0.1312050775123417,0.2,0.1,0.2,0.04
nfcorpus,PLAIN-1590,hybrid_reranker,0.1388624438735545,0.2222222222222222,0.1,0.5,0.0360382737431917
nfcorpus,PLAIN-1601,hybrid_reranker,0.6678262889110271,0.2567567567567567,0.6,1.0,0.1344219533141949
nfcorpus,PLAIN-1611,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1621,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1635,hybrid_reranker,0.9216017310213246,0.1461716937354988,0.9,1.0,0.116749680585078
nfcorpus,PLAIN-1645,hybrid_reranker,0.3026024134988135,0.1666666666666666,0.1,1.0,0.1666666666666666
nfcorpus,PLAIN-165,hybrid_reranker,0.4474435111162143,0.2777777777777778,0.6,1.0,0.1461615808160523
nfcorpus,PLAIN-1656,hybrid_reranker,0.066254223454389,0.0357142857142857,0.1,0.1111111111111111,0.0039682539682539
nfcorpus,PLAIN-1667,hybrid_reranker,0.7542686714597936,0.2389937106918239,0.7,1.0,0.1485932010760048
nfcorpus,PLAIN-1679,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1690,hybrid_reranker,0.0,0.25,0.0,0.0161290322580645,0.0040322580645161
nfcorpus,PLAIN-1700,hybrid_reranker,0.0,0.2,0.0,0.0192307692307692,0.0038461538461538
nfcorpus,PLAIN-1710,hybrid_reranker,1.0,0.875,1.0,1.0,0.8382352941176471
nfcorpus,PLAIN-1721,hybrid_reranker,0.5111707781750244,0.2258064516129032,0.6,0.3333333333333333,0.1222610376096328
nfcorpus,PLAIN-1731,hybrid_reranker,0.7653606369886217,1.0,0.2,1.0,0.6923076923076924
nfcorpus,PLAIN-1741,hybrid_reranker,1.0,0.1642857142857142,1.0,1.0,0.1484305412293998
nfcorpus,PLAIN-175,hybrid_reranker,0.4327179985767491,0.1351351351351351,0.4,1.0,0.1053524112347641
nfcorpus,PLAIN-1752,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1762,hybrid_reranker,0.4772656487866462,0.625,0.3,1.0,0.3449430199430199
nfcorpus,PLAIN-1772,hybrid_reranker,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-1784,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1794,hybrid_reranker,1.0,1.0,0.2,1.0,1.0
nfcorpus,PLAIN-1805,hybrid_reranker,1.0,0.2672413793103448,1.0,1.0,0.2315187885221717
nfcorpus,PLAIN-1817,hybrid_reranker,0.5321408435198608,0.4074074074074074,0.4,1.0,0.1863868572120205
nfcorpus,PLAIN-1827,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1837,hybrid_reranker,1.0,0.3163265306122449,1.0,1.0,0.2818606527392872
nfcorpus,PLAIN-1847,hybrid_reranker,0.1388624438735545,0.2727272727272727,0.1,0.5,0.0510227272727272
nfcorpus,PLAIN-1857,hybrid_reranker,0.5541432109622958,0.1818181818181818,0.4,1.0,0.1241314749323902
nfcorpus,PLAIN-186,hybrid_reranker,0.1388624438735545,0.0416666666666666,0.1,0.5,0.0208333333333333
nfcorpus,PLAIN-1867,hybrid_reranker,0.0,0.1428571428571428,0.0,0.0357142857142857,0.0051020408163265
nfcorpus,PLAIN-1877,hybrid_reranker,0.0,0.0555555555555555,0.0,0.0172413793103448,0.001040094430899
nfcorpus,PLAIN-1887,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1897,hybrid_reranker,0.0,0.5,0.0,0.0666666666666666,0.0333333333333333
nfcorpus,PLAIN-1909,hybrid_reranker,0.8268133666517739,0.1036717062634989,0.8,1.0,0.0699142984404939
nfcorpus,PLAIN-1919,hybrid_reranker,0.7273298443105218,0.6296296296296297,0.6,1.0,0.3369797696855154
nfcorpus,PLAIN-1929,hybrid_reranker,0.07336392209936,0.2,0.1,0.1428571428571428,0.0260504201680672
nfcorpus,PLAIN-1940,hybrid_reranker,0.3589542101716347,0.1666666666666666,0.2,1.0,0.1666666666666666
nfcorpus,PLAIN-1950,hybrid_reranker,0.3151625504769836,0.2307692307692307,0.3,0.5,0.1153846153846153
nfcorpus,PLAIN-196,hybrid_reranker,0.6901935063354874,0.1159420289855072,0.6,1.0,0.0776390749536529
nfcorpus,PLAIN-1962,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-1972,hybrid_reranker,0.0,0.0909090909090909,0.0,0.0120481927710843,0.0010952902519167
nfcorpus,PLAIN-1983,hybrid_reranker,0.936379211801048,0.5,0.9,1.0,0.4190514346764347
nfcorpus,PLAIN-1995,hybrid_reranker,0.0,0.1818181818181818,0.0,0.0555555555555555,0.0081321691491183
nfcorpus,PLAIN-2,hybrid_reranker,0.6176263145312241,0.7083333333333334,0.7,0.5,0.3897067486322314
nfcorpus,PLAIN-2009,hybrid_reranker,0.1089364926177559,0.125,0.1,0.25,0.03125
nfcorpus,PLAIN-2019,hybrid_reranker,0.4692787260227564,0.3333333333333333,0.1,1.0,0.3333333333333333
nfcorpus,PLAIN-2030,hybrid_reranker,0.3026024134988135,0.1666666666666666,0.1,1.0,0.1666666666666666
nfcorpus,PLAIN-2040,hybrid_reranker,0.3597099118518292,0.1818181818181818,0.3,1.0,0.0599565815380821
nfcorpus,PLAIN-2051,hybrid_reranker,0.6083169141195838,0.1239436619718309,0.5,1.0,0.0674293714533735
nfcorpus,PLAIN-2061,hybrid_reranker,0.9216017310213246,0.1536585365853658,0.9,1.0,0.1327377812212953
nfcorpus,PLAIN-207,hybrid_reranker,0.6421867266689009,0.2545454545454545,0.5,1.0,0.150434128042294
nfcorpus,PLAIN-2071,hybrid_reranker,0.5103515512676446,0.3777777777777777,0.4,1.0,0.1783984015083383
nfcorpus,PLAIN-2081,hybrid_reranker,0.6309297535714575,1.0,0.1,0.5,0.5
nfcorpus,PLAIN-2092,hybrid_reranker,0.6489315753318465,0.5,0.5,1.0,0.5
nfcorpus,PLAIN-2102,hybrid_reranker,0.6843830725976618,0.1163895486935867,0.6,1.0,0.0732138381441269
nfcorpus,PLAIN-2113,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2124,hybrid_reranker,0.721801830382049,0.6470588235294118,0.7,1.0,0.3672453250074733
nfcorpus,PLAIN-2134,hybrid_reranker,0.0,0.0833333333333333,0.0,0.0104166666666666,0.0008680555555555
nfcorpus,PLAIN-2145,hybrid_reranker,0.1482972305701491,0.1111111111111111,0.1,0.5,0.0555555555555555
nfcorpus,PLAIN-2156,hybrid_reranker,0.644824486427155,1.0,0.3,1.0,0.5913133528265108
nfcorpus,PLAIN-2167,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-217,hybrid_reranker,0.0,0.0277777777777777,0.0,0.02,0.0005555555555555
nfcorpus,PLAIN-2177,hybrid_reranker,0.4124497136428909,0.2083333333333333,0.4,0.5,0.1174145299145299
nfcorpus,PLAIN-2187,hybrid_reranker,0.2350455494144854,0.1111111111111111,0.1,1.0,0.1111111111111111
nfcorpus,PLAIN-2197,hybrid_reranker,0.8603818544462508,0.3103448275862069,0.8,1.0,0.2107526516252336
nfcorpus,PLAIN-2209,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2220,hybrid_reranker,0.3362741576267856,0.2222222222222222,0.2,1.0,0.1666666666666666
nfcorpus,PLAIN-2230,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2240,hybrid_reranker,0.5473983622993501,0.4545454545454545,0.4,1.0,0.3658008658008658
nfcorpus,PLAIN-2250,hybrid_reranker,0.0,1.0,0.0,0.0526315789473684,0.0463157894736842
nfcorpus,PLAIN-2261,hybrid_reranker,0.6901935063354874,0.1833333333333333,0.6,1.0,0.1025589779096193
nfcorpus,PLAIN-227,hybrid_reranker,0.0947883643695507,0.025,0.1,0.25,0.00625
nfcorpus,PLAIN-2271,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2281,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2291,hybrid_reranker,0.3391602052736161,0.4,0.1,1.0,0.2137931034482758
nfcorpus,PLAIN-23,hybrid_reranker,0.5350861838668725,0.1111111111111111,0.6,1.0,0.0609986772486772
nfcorpus,PLAIN-2301,hybrid_reranker,0.0,0.2307692307692307,0.0,0.0833333333333333,0.0169871794871794
nfcorpus,PLAIN-2311,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2321,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2332,hybrid_reranker,0.4193979998881981,0.268041237113402,0.4,1.0,0.1001528813311348
nfcorpus,PLAIN-2343,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2354,hybrid_reranker,0.4522136070314881,0.4,0.2,1.0,0.2571428571428571
nfcorpus,PLAIN-2364,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2375,hybrid_reranker,0.0,0.5,0.0,0.0172413793103448,0.0086206896551724
nfcorpus,PLAIN-238,hybrid_reranker,0.0783982689786753,0.037037037037037,0.1,0.1666666666666666,0.0038744418177042
nfcorpus,PLAIN-2386,hybrid_reranker,0.11004588314904,0.2631578947368421,0.1,0.3333333333333333,0.0440680857089525
nfcorpus,PLAIN-2396,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2408,hybrid_reranker,0.0,0.4,0.0,0.0555555555555555,0.0161744022503516
nfcorpus,PLAIN-2430,hybrid_reranker,0.4768863151867779,0.217391304347826,0.4,1.0,0.0959360282574568
nfcorpus,PLAIN-2440,hybrid_reranker,0.0,0.0,0.0,0.0,0.0
nfcorpus,PLAIN-2450,hybrid_reranker,0.2489083270225946,0.1842105263157894,0.2,0.5,0.0583331515395284
nfcorpus,PLAIN-2460,hybrid_reranker,0.0830608056627429,0.2903225806451613,0.1,0.1,0.0531600323413823
nfcorpus,PLAIN-2470,hybrid_reranker,0.6464260278126969,0.2328767123287671,0.4,1.0,0.1040599345420682
